genome1	genome2	blastANI
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.9451
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	88.6946
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.1806
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.0646
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.8808
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.1147
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	88.2575
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.0975
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0074
GCF_001013905.1_sleC34_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	81.302
GCF_001013905.1_sleC34_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	81.2525
GCF_001013905.1_sleC34_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.229
GCF_001013905.1_sleC34_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	81.7867
GCF_001013905.1_sleC34_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	84.7706
GCF_001013905.1_sleC34_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.2005
GCF_001013905.1_sleC34_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.8181
GCF_001013905.1_sleC34_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.7943
GCF_001013905.1_sleC34_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.4381
GCF_001013905.1_sleC34_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	85.5304
GCF_001013905.1_sleC34_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	83.5679
GCF_001013905.1_sleC34_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.3519
GCF_001013905.1_sleC34_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.7224
GCF_001013905.1_sleC34_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	84.7583
GCF_001013905.1_sleC34_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.9972
GCF_001013905.1_sleC34_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.9662
GCF_001013905.1_sleC34_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.3234
GCF_001013905.1_sleC34_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.7229
GCF_001013905.1_sleC34_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.4415
GCF_001013905.1_sleC34_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	84.8855
GCF_001013905.1_sleC34_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.4316
GCF_001013905.1_sleC34_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.3623
GCF_001013905.1_sleC34_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.7443
GCF_001013905.1_sleC34_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.2216
GCF_001013905.1_sleC34_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.4557
GCF_001013905.1_sleC34_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	85.3906
GCF_001013905.1_sleC34_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	85.024
GCF_001013905.1_sleC34_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.1139
GCF_001013905.1_sleC34_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.1316
GCF_001013905.1_sleC34_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.188
GCF_001013905.1_sleC34_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	85.0042
GCF_001013905.1_sleC34_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	84.7944
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	81.2829
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	81.0401
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	81.3411
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.0474
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.0504
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	80.3165
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	80.2412
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.5148
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	80.8031
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	80.9518
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.3085
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	80.2544
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	80.7979
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.8099
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.0542
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	82.2013
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	81.6853
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.3757
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	80.7312
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.2671
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.3006
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.5902
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.0721
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.3521
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.1779
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	80.7567
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2609
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.8282
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.2472
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	80.991
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	80.8439
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	86.6555
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	82.2849
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.2069
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.645
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.5411
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.6669
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	93.3386
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.1791
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.3664
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.7499
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.4551
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	80.9005
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.0737
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.5622
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.9165
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.5304
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.4013
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.1272
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.0464
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.7626
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.5859
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.5302
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.8226
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.2763
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.1073
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.1543
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.0107
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.7587
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.1046
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.216
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	82.3772
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.1109
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.7433
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.4568
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.6278
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	86.3708
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.0845
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.201
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.8006
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.4909
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	80.8922
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.0706
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.5985
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.9847
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.3666
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.4866
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.0799
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.1367
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.8564
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.6105
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.4952
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.7997
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.2091
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.1469
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.1416
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.9068
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.7517
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.0787
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.0269
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	81.7568
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	82.2924
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.4914
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.686
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	82.3477
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.7032
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.8993
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	82.4347
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.587
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.5794
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.359
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	81.9518
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.191
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.7621
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	82.0659
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.3524
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.4662
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	82.3342
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.786
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.8778
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	82.3397
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.7548
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.4925
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2144
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.3298
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	82.2766
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.7103
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.5867
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	81.3102
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.5427
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.6401
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.2888
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	84.7749
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	83.343
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	81.2514
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.5211
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	86.2262
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.1565
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	80.8659
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.0865
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.4366
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.2614
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	84.8239
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	81.5227
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	81.224
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.6552
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	81.1367
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	81.359
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	86.8605
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	84.9414
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	79.2503
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.9976
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	81.1191
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	84.4078
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	86.3931
GCF_001427565.1_Root63_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	79.3478
GCF_001427565.1_Root63_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	79.805
GCF_001427565.1_Root63_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	81.687
GCF_001427565.1_Root63_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	81.1912
GCF_001427565.1_Root63_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.4965
GCF_001427565.1_Root63_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	91.528
GCF_001427565.1_Root63_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	79.7836
GCF_001427565.1_Root63_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	81.0359
GCF_001427565.1_Root63_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	81.3574
GCF_001427565.1_Root63_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	84.1537
GCF_001427565.1_Root63_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	81.1976
GCF_001427565.1_Root63_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.593
GCF_001427565.1_Root63_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	81.7626
GCF_001427565.1_Root63_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	81.0328
GCF_001427565.1_Root63_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	82.6289
GCF_001427565.1_Root63_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	92.9071
GCF_001427565.1_Root63_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	80.699
GCF_001427565.1_Root63_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	82.0702
GCF_001427565.1_Root63_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	96.3466
GCF_001427565.1_Root63_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	81.2499
GCF_001427565.1_Root63_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	81.3171
GCF_001427565.1_Root63_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.9885
GCF_001427565.1_Root63_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	81.1508
GCF_001427565.1_Root63_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	91.0084
GCF_001427565.1_Root63_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	81.1137
GCF_001427565.1_Root63_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	81.141
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	80.2231
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	79.6304
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	79.4655
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	79.5852
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	79.4315
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	80.0858
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	79.4735
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.2023
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	79.4668
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.4427
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.2313
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	79.8777
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	79.3142
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.6024
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	79.6024
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	79.3133
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.673
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	79.522
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	79.7868
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	79.3112
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	78.8982
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	80.1766
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.4295
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	79.5342
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	79.5498
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	79.5919
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	79.6452
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	79.6929
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	79.7118
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	97.4558
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	79.4513
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	80.3696
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	79.5615
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	80.5144
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	80.0066
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	79.5984
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	79.6112
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.1044
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	79.838
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	79.539
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.8185
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	79.8088
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	79.8245
