genome1	genome2	orthoANIu
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.4898
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	87.844
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.6648
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.4409
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.8186
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.8276
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	87.2519
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.4262
GCF_000725705.1_Doro.v1.0_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.2061
GCF_001013905.1_sleC34_genomic.fna	GCF_001187435.1_ASM118743v1_genomic.fna	78.3671
GCF_001013905.1_sleC34_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	78.4331
GCF_001013905.1_sleC34_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	78.4936
GCF_001013905.1_sleC34_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	78.8735
GCF_001013905.1_sleC34_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	83.1458
GCF_001013905.1_sleC34_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.368
GCF_001013905.1_sleC34_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.8156
GCF_001013905.1_sleC34_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.5899
GCF_001013905.1_sleC34_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	78.6957
GCF_001013905.1_sleC34_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	84.397
GCF_001013905.1_sleC34_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	82.1124
GCF_001013905.1_sleC34_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.8126
GCF_001013905.1_sleC34_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.3273
GCF_001013905.1_sleC34_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	83.4259
GCF_001013905.1_sleC34_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.0096
GCF_001013905.1_sleC34_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.3206
GCF_001013905.1_sleC34_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	78.4302
GCF_001013905.1_sleC34_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.7432
GCF_001013905.1_sleC34_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.3773
GCF_001013905.1_sleC34_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	83.4415
GCF_001013905.1_sleC34_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.1699
GCF_001013905.1_sleC34_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.3057
GCF_001013905.1_sleC34_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.4422
GCF_001013905.1_sleC34_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.1845
GCF_001013905.1_sleC34_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.8023
GCF_001013905.1_sleC34_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	84.1716
GCF_001013905.1_sleC34_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.8183
GCF_001013905.1_sleC34_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.5043
GCF_001013905.1_sleC34_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.9674
GCF_001013905.1_sleC34_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.2938
GCF_001013905.1_sleC34_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	83.6074
GCF_001013905.1_sleC34_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	83.4001
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001279485.1_ASM127948v1_genomic.fna	77.6559
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	77.8073
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	78.0575
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.0919
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.1519
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	77.0308
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.8979
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	78.0459
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	77.7272
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	77.8961
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.1638
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	77.0321
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	77.6993
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.8495
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	77.8287
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	79.1638
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	78.4358
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.9355
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.5157
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.5385
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.17
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.1736
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.6662
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.0218
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.3182
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	77.8588
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.6841
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	78.6717
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.0593
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.1004
GCF_001187435.1_ASM118743v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	77.9024
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001280885.1_ASM128088v1_genomic.fna	85.6328
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	79.4728
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.2484
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.7786
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.187
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.2802
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	93.0411
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.1845
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.3681
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.9217
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.0799
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.1731
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.734
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.4036
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.8192
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.3937
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.1423
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.2007
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.676
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.7721
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.2347
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.5195
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.9396
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.5964
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.4197
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.1513
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.8904
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.6317
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.2254
GCF_001279485.1_ASM127948v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.3281
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001418135.1_ASM141813v1_genomic.fna	79.4876
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.142
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.6606
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.5028
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.1557
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	85.0213
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.2093
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.114
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.7532
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	75.9625
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	77.9723
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.739
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	78.4062
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.9338
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.1912
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.1632
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	77.9926
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	79.5685
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.5433
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.0663
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	78.3828
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.692
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.3658
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.0688
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3313
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.7707
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.5495
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.05
GCF_001280885.1_ASM128088v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.0536
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001418175.1_ASM141817v1_genomic.fna	78.6056
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	79.5198
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.5333
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.3937
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	79.274
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.7511
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.8553
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	79.801
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.3859
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.5798
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.1531
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	79.1766
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.9451
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.5827
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	79.1832
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.4335
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.1873
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	79.5562
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.6431
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.3378
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	79.7238
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.9552
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.629
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.3891
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.9985
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	79.4963
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.8132
GCF_001418135.1_ASM141813v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.8107
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001427565.1_Root63_genomic.fna	78.2953
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.5652
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.4385
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	77.8888
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	82.9634
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	81.247
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	78.3594
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.2287
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	84.704
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.9732
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	77.9279
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.9472
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.1983
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	77.8482
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	82.9336
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	78.8486
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	78.3749
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.3702
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	77.9454
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	78.5897
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	85.5231
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	83.0227
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	75.2381
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.6983
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	78.2609
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	82.2818
GCF_001418175.1_ASM141817v1_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	84.8681
GCF_001427565.1_Root63_genomic.fna	GCF_001493375.1_Streptomyces_specialis_genomic.fna	76.431
GCF_001427565.1_Root63_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.3367
GCF_001427565.1_Root63_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	78.5551
GCF_001427565.1_Root63_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	78.5657
GCF_001427565.1_Root63_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	78.5735
GCF_001427565.1_Root63_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	90.7732
GCF_001427565.1_Root63_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	75.9801
GCF_001427565.1_Root63_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	78.4852
GCF_001427565.1_Root63_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	78.1923
GCF_001427565.1_Root63_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	82.4226
GCF_001427565.1_Root63_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.9782
GCF_001427565.1_Root63_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	77.5422
GCF_001427565.1_Root63_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	78.6857
GCF_001427565.1_Root63_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	78.1766
GCF_001427565.1_Root63_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	80.5146
GCF_001427565.1_Root63_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	92.3733
GCF_001427565.1_Root63_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	77.3078
GCF_001427565.1_Root63_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	79.3847
GCF_001427565.1_Root63_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	95.8872
GCF_001427565.1_Root63_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	78.5706
GCF_001427565.1_Root63_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	78.4609
GCF_001427565.1_Root63_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.9215
GCF_001427565.1_Root63_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.9095
GCF_001427565.1_Root63_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	90.1789
GCF_001427565.1_Root63_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	78.2349
GCF_001427565.1_Root63_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	78.1756
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_001751255.1_ASM175125v1_genomic.fna	76.5975
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	76.4721
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	76.543
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	76.4188
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	76.5
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	76.5368
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	76.5572
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	77.0826
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	75.9101
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	77.2018
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	76.8603
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	76.4319
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	76.1449
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	76.5548
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	76.4406
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	75.7241
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	76.374
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	76.5214
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	76.9725
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014207295.1_ASM1420729v1_genomic.fna	76.3867
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014648555.1_ASM1464855v1_genomic.fna	74.9472
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014648695.1_ASM1464869v1_genomic.fna	77.1008
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014649415.1_ASM1464941v1_genomic.fna	76.2599
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014649435.1_ASM1464943v1_genomic.fna	76.6795
GCF_001493375.1_Streptomyces_specialis_genomic.fna	GCF_014649515.1_ASM1464951v1_genomic.fna	76.4978
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_001941845.1_ASM194184v1_genomic.fna	76.2575
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_001970135.1_ASM197013v1_genomic.fna	76.3537
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_002300165.1_ASM230016v1_genomic.fna	76.442
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_002551065.1_ASM255106v1_genomic.fna	76.4316
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_003259355.1_ASM325935v1_genomic.fna	97.4068
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_003977835.1_ASM397783v1_genomic.fna	76.2938
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_004122755.1_ASM412275v1_genomic.fna	76.8774
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_004524875.1_ASM452487v1_genomic.fna	76.1773
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_004684805.1_ASM468480v1_genomic.fna	76.8742
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005405925.1_ASM540592v1_genomic.fna	76.5099
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005519465.1_ASM551946v1_genomic.fna	76.2687
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005869865.1_ASM586986v1_genomic.fna	76.2214
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_005981935.1_ASM598193v1_genomic.fna	76.93
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_009862245.1_ASM986224v1_genomic.fna	76.4238
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_009862405.1_ASM986240v1_genomic.fna	75.9256
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_009865405.1_ASM986540v1_genomic.fna	76.2759
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_010548705.1_ASM1054870v1_genomic.fna	76.5008
GCF_001751255.1_ASM175125v1_genomic.fna	GCF_014138545.1_ASM1413854v1_genomic.fna	76.5917
